ID,kID,kName,kResult,Not Transit-Like Flag,Stellar Eclipse Flag,Centroid Offset Flag,Ephemeris Match Indicates Contamination Flag,  Orbital Period (days),Transit Epoch ,Transit Duration (hours) ,Right Ascension, KIC Declination,Kepler-band
1092,8197343,K01746.01,CONFIRMED,0,0,0,0,11.791612340,134.5406400,3.03600,300.929600,44.028790,14941
1093,7032421,K01747.01,CANDIDATE,0,0,0,0,20.558483880,133.0040100,1.44900,291.418330,42.579819,14792
1094,6786348,K01749.01,CONFIRMED,0,0,0,0,26.964501000,145.3442600,3.79200,294.366730,42.252682,15789
1095,9641018,K01504.01,FALSE POSITIVE,0,1,1,1,2.178154348,134.2030590,3.48740,288.014860,46.348949,14070
1096,9813499,K01505.01,CONFIRMED,0,0,0,0,5.032570090,137.3263800,4.21300,282.363490,46.675240,15695
1097,12254792,K01506.01,CONFIRMED,0,0,0,0,40.428667600,139.5063100,7.10200,289.424590,50.994122,14982
1098,12020218,K01507.01,CONFIRMED,0,0,0,0,21.358823600,135.0702200,5.82300,295.402530,50.478630,15259
1099,7690844,K01508.01,CONFIRMED,0,0,0,0,22.045916300,136.4754800,5.22000,294.527130,43.368160,15689
1100,9535080,K01509.01,FALSE POSITIVE,0,1,0,0,49.645623500,153.0806000,23.56800,295.263490,46.148022,12385
1101,5438099,K01567.03,CONFIRMED,0,0,0,0,17.326704450,360.5083000,4.26900,288.538670,40.616150,15565
1102,5438099,K01567.04,CONFIRMED,0,0,0,0,44.841116800,359.8735900,5.90200,288.538670,40.616150,15565
1103,5210475,K01568.01,FALSE POSITIVE,0,0,1,0,1.008917105,354.8592600,1.45770,297.503850,40.342972,15360
1104,8009350,K01569.01,CONFIRMED,0,0,0,0,13.752078510,143.0324100,2.88310,283.129640,43.888241,15587
1105,8082001,K01570.01,CONFIRMED,0,0,0,0,6.338559460,354.8510400,3.46170,284.963040,43.913010,15182
1106,9017682,K01630.01,CANDIDATE,0,0,0,0,11.305079840,138.1363800,3.98900,290.259640,45.388409,15152
1107,9277896,K01632.01,CONFIRMED,0,0,0,0,4.594898160,133.8399500,3.13810,290.592070,45.737141,13298
1108,9401997,K01633.01,CONFIRMED,0,0,0,0,32.296427500,138.5261500,4.56100,290.983310,45.973301,15200
1109,10686864,K01637.01,CONFIRMED,0,0,0,0,2.970418010,133.3913600,2.23690,299.051270,47.949280,15759
1110,10749128,K01639.02,CANDIDATE,0,0,0,0,9.982403600,133.4485500,1.09000,297.900450,48.094700,13538
1111,11904734,K01764.01,CANDIDATE,0,0,0,0,12.681733929,132.6825190,1.68660,286.052800,50.256592,15303
1112,8043714,K01765.01,FALSE POSITIVE,0,1,0,0,6.814984472,134.2123910,3.05409,296.660860,43.816441,15981
1113,7918217,K01770.01,FALSE POSITIVE,0,1,1,1,63.935496500,162.8465700,13.32100,299.602020,43.695995,10880
1114,10153011,K01773.01,FALSE POSITIVE,0,1,0,0,83.097080210,162.9357430,9.26390,296.088200,47.142891,15678
1115,9631995,K00022.01,CONFIRMED,0,0,0,0,7.891448838,177.2499624,4.28540,282.629670,46.323360,13435
1116,11870545,K01510.01,CANDIDATE,0,0,0,0,0.839961456,178.3540000,1.30080,295.084230,50.114609,15929
1117,7901948,K01511.01,CONFIRMED,0,0,0,0,2.578852119,133.2237000,2.35810,295.417450,43.605640,15106
1118,11955499,K01512.01,FALSE POSITIVE,0,1,1,0,9.041891290,137.8661100,2.78900,286.887510,50.377071,14880
1119,6442377,K00176.01,CONFIRMED,0,0,0,0,30.229102740,134.5208100,6.67510,291.646760,41.884659,13432
1120,9784222,K01513.01,FALSE POSITIVE,0,1,1,1,0.798200403,133.9620790,1.82610,296.988530,46.596882,14613
1121,5376836,K00182.01,CANDIDATE,0,1,0,0,3.479425638,136.7971720,3.44790,295.671300,40.599060,14041
1122,5557821,K01571.01,FALSE POSITIVE,0,0,1,0,2.928787040,356.2869900,4.63400,297.829440,40.706779,15148
1123,10004519,K01572.01,CONFIRMED,0,0,0,0,9.803211430,363.9868600,4.46170,288.734070,46.939388,15439
1124,5031857,K01573.01,CANDIDATE,0,0,0,0,24.810972060,156.5069710,3.22450,296.846160,40.138611,14373
1125,5031857,K01573.02,CANDIDATE,0,0,0,0,7.136922000,131.7531700,2.80050,296.846160,40.138611,14373
1126,10879038,K01641.01,CONFIRMED,0,0,0,0,4.853840400,135.0990200,3.19800,298.200710,48.267841,14971
1127,10990917,K01643.01,CONFIRMED,0,0,0,0,11.046053650,136.4405600,4.79900,298.114780,48.494400,14681
1128,11043136,K01644.01,FALSE POSITIVE,0,1,0,0,2.621706694,131.8822700,1.94100,297.381530,48.565041,15399
1129,11046025,K01646.01,CANDIDATE,0,0,0,0,3.720207080,133.4168400,1.89200,298.465790,48.559410,14293
1130,5771719,K00190.01,FALSE POSITIVE,0,1,0,0,12.264867364,139.3049990,4.73660,284.648860,41.015018,14137
1131,9729691,K01751.01,CONFIRMED,0,0,0,0,8.689301216,133.6612840,2.56300,298.607880,46.453678,14548
1132,4950232,K01753.01,FALSE POSITIVE,0,0,1,0,0.979442525,132.4229700,1.03480,298.140530,40.073872,15747
1133,10904857,K00194.01,CONFIRMED,0,1,0,0,3.120828136,139.4665940,2.18780,282.966160,48.345070,14804
1134,8651389,K01754.01,CANDIDATE,0,0,0,0,15.135904530,146.5837100,2.23600,299.957210,44.771889,13964
1135,9520668,K01514.01,FALSE POSITIVE,0,0,1,0,1.399326503,133.6142600,1.83050,289.321010,46.134319,15447
1136,7871954,K01515.01,CONFIRMED,0,0,0,0,1.937029968,134.7210700,1.47270,283.135470,43.657051,14390
1137,7871954,K01515.02,CONFIRMED,0,0,0,0,7.061173220,136.2734400,1.04060,283.135470,43.657051,14390
1138,12418724,K01516.01,CONFIRMED,0,0,0,0,20.553314410,139.5613000,5.31360,296.403200,51.271339,14829
1139,7456001,K01517.01,CONFIRMED,0,0,0,0,40.068671300,151.8090100,5.88750,294.956850,43.014332,14683
1140,10028792,K01574.01,CONFIRMED,0,0,0,0,114.736580000,165.1506710,12.03550,297.916870,46.965130,14600
1141,10028792,K01574.02,CONFIRMED,1,0,0,0,191.239133000,286.2203400,16.94200,297.916870,46.965130,14600
1142,10028792,K01574.03,CANDIDATE,0,0,0,0,5.833938570,132.6342600,4.58130,297.916870,46.965130,14600
1143,5553652,K01575.01,FALSE POSITIVE,0,1,1,0,24.328225100,141.0514900,6.15800,296.991910,40.758911,15952
1144,5299459,K01576.01,CONFIRMED,0,0,0,0,10.415726660,143.0477400,2.77190,297.795140,40.417709,14072
1145,11153121,K01647.01,CONFIRMED,0,0,0,0,14.970316640,134.5050700,5.88400,298.294950,48.775459,14167
1146,11153121,K01647.02,CONFIRMED,0,0,0,0,32.275385300,149.0460000,8.62200,298.294950,48.775459,14167
1147,11153121,K01647.03,CANDIDATE,0,0,0,0,6.330274760,133.8621300,3.67000,298.294950,48.775459,14167
1148,11177543,K01648.01,CANDIDATE,0,0,0,0,38.326223700,142.0840100,3.07300,284.132630,48.825119,14310
1149,11337141,K01649.01,CANDIDATE,0,0,0,0,4.043552450,131.6299500,1.96500,284.132870,49.142609,14963
1150,6705142,K01758.01,CANDIDATE,0,0,0,0,5.597282490,131.8670800,1.79500,295.434360,42.166321,15969
1151,3967760,K01760.01,CONFIRMED,0,0,0,0,5.524186250,135.6230600,2.82600,294.943880,39.032059,15377
1152,3967760,K01760.02,CONFIRMED,0,0,0,0,8.775147820,133.7031900,3.17600,294.943880,39.032059,15377
1153,4067336,K01761.01,CANDIDATE,0,0,0,0,10.127422740,135.2650400,1.27620,294.146820,39.127060,15623
1154,5387843,K01762.01,FALSE POSITIVE,0,0,1,0,0.870693883,132.0839490,1.21370,298.133910,40.530289,14996
1155,7549209,K01518.01,CONFIRMED,0,0,0,0,27.507111400,151.8477500,5.90700,297.301300,43.141891,15219
1156,7663405,K01519.01,CONFIRMED,0,0,0,0,5.144364500,133.8304400,2.70300,283.478180,43.383781,15369
1157,9765975,K01520.01,CONFIRMED,0,0,0,0,18.458483880,138.1635000,3.37030,289.859130,46.522671,14516
1158,9818462,K01521.01,CONFIRMED,0,0,0,0,25.942158200,156.1889400,4.04500,285.296200,46.603439,14817
1159,6803202,K00177.01,CANDIDATE,0,0,0,0,21.060753030,143.5998300,5.24720,298.177220,42.237041,13182
1160,5299459,K01576.02,CONFIRMED,0,0,0,0,13.084242860,132.6312900,3.04010,297.795140,40.417709,14072
1161,9651668,K00183.01,CONFIRMED,0,0,0,0,2.684328541,133.3548095,2.69382,292.855740,46.391178,14290
1162,5299459,K01576.03,CANDIDATE,0,0,0,0,23.339795600,146.3627000,1.92300,297.795140,40.417709,14072
1163,12506770,K01577.01,CONFIRMED,0,0,0,0,2.806243488,133.7314000,1.62710,289.290650,51.408890,15988
1164,5629985,K01578.01,FALSE POSITIVE,0,0,1,0,2.271907230,134.7985200,5.38300,294.734190,40.861420,14459
1165,9898364,K01579.01,FALSE POSITIVE,0,0,1,0,7.132351753,134.4730830,2.96740,294.830320,46.734348,13337
1166,11337372,K01650.01,CONFIRMED,0,0,0,0,6.531940240,136.0322300,3.33510,284.296940,49.158680,15280
1167,11337833,K01651.01,CONFIRMED,0,0,0,0,51.301184400,153.5257100,5.35900,284.616210,49.190811,14739
1168,11546211,K01654.01,FALSE POSITIVE,0,1,0,0,1.097211085,131.5172010,1.67380,283.796540,49.503990,15155
1169,11547505,K01655.01,CONFIRMED,0,0,0,0,0.938466959,135.6006980,1.30150,284.731450,49.533192,13757
1170,4471747,K01656.01,CANDIDATE,0,0,0,0,51.390145200,145.3192000,5.99500,293.625920,39.506310,15030
1171,11502867,K00195.01,CONFIRMED,0,0,0,0,3.217518511,133.6320632,2.11481,289.434630,49.473400,14835
1172,9909735,K01779.01,CONFIRMED,0,0,0,0,4.662719020,134.0829600,2.75700,298.482820,46.793621,13297
1173,9909735,K01779.02,CONFIRMED,0,0,0,0,11.815017400,133.0892900,2.83400,298.482820,46.793621,13297
1174,11551692,K01781.01,CONFIRMED,0,0,0,0,7.834433676,135.2221430,2.89000,287.605590,49.523258,12231
1175,11551692,K01781.02,CONFIRMED,0,0,0,0,3.005156911,137.1033620,2.07470,287.605590,49.523258,12231
1176,12266636,K01522.01,CONFIRMED,0,0,0,0,33.385617600,148.9276400,5.03610,295.806580,50.909801,14264
1177,9850893,K01523.01,FALSE POSITIVE,0,0,1,1,8.480397890,135.8501800,6.24900,298.730070,46.688671,14673
1178,4826110,K01524.01,FALSE POSITIVE,0,0,1,0,1.333395306,134.1822800,1.18800,288.925750,39.901550,15299
1179,7869917,K01525.01,CONFIRMED,0,0,0,0,7.714676860,133.5563500,4.58710,281.971250,43.672771,12082
1180,9824805,K01526.01,CONFIRMED,0,0,0,0,4.444482600,133.4630800,3.68600,288.992580,46.670750,15216
1181,5193400,K01580.01,FALSE POSITIVE,0,1,1,1,21.378114600,147.2124000,19.35900,293.665070,40.359531,15686
1182,7939330,K01581.01,CANDIDATE,0,0,0,0,29.542256600,137.5783700,13.90200,282.439180,43.734482,15481
1183,7939330,K01581.02,CONFIRMED,0,0,0,0,144.551628000,265.9401000,16.59900,282.439180,43.734482,15481
1184,4918309,K01582.01,CANDIDATE,0,0,0,0,186.436181100,146.9182500,5.77400,290.128570,40.021832,15402
1185,12602568,K01583.01,CONFIRMED,0,0,0,0,8.047277210,137.2073000,5.15900,290.586850,51.695820,15068
1186,9941066,K01584.01,CONFIRMED,0,0,0,0,5.870634160,137.2481300,2.57360,286.585390,46.870930,15961
1187,5972334,K00191.01,CONFIRMED,0,0,0,0,15.358767771,132.3850850,4.12230,295.287230,41.221958,14991
1188,4650733,K01659.01,CANDIDATE,0,0,0,0,29.539089700,143.9160700,4.13900,290.493160,39.785519,15111
1189,4830605,K01660.01,CANDIDATE,0,0,0,0,35.636402200,164.1749600,4.88800,290.241030,39.968010,15614
1190,4832197,K01661.01,FALSE POSITIVE,0,1,0,0,0.947732530,137.1299300,1.76450,290.738040,39.919651,11510
1191,12120943,K01458.01,CANDIDATE,0,0,0,0,8.981284720,354.8304200,5.03970,296.571530,50.677849,15703
1192,9761199,K01459.01,FALSE POSITIVE,0,1,0,0,0.692015479,133.1141770,1.13150,287.143130,46.508060,15692
1193,7751571,K01460.01,FALSE POSITIVE,0,1,1,1,17.042134600,363.9742800,7.50700,291.286590,43.404411,15570
1194,9579499,K01461.01,FALSE POSITIVE,0,1,0,0,7.946710440,140.7082070,2.84190,287.804570,46.238930,15791
1195,11913013,K01462.01,FALSE POSITIVE,0,1,1,1,3.747812420,355.3132500,5.24100,291.023010,50.262226,17445
1196,7768451,K01527.01,CANDIDATE,0,0,0,0,192.667139000,162.8796200,5.44300,296.671300,43.498390,14879
1197,7691260,K01528.01,CONFIRMED,0,0,0,0,3.989544192,134.0989000,1.59100,294.649900,43.335590,14083
1198,9821454,K01529.01,CONFIRMED,0,0,0,0,17.977603700,147.7515000,4.60500,287.039520,46.640129,14307
1199,9821454,K01529.02,CONFIRMED,0,0,0,0,11.869314400,137.7210000,4.65300,287.039520,46.640129,14307
1200,11954842,K01530.01,CONFIRMED,0,0,0,0,12.984946030,139.7820700,3.44970,286.433650,50.300331,13029
1201,7972785,K00184.01,FALSE POSITIVE,0,1,0,0,7.300735516,133.5664741,5.78725,296.047640,43.762138,14933
1202,5470739,K01585.01,CONFIRMED,0,0,0,0,19.178939760,139.7455200,5.14400,297.482570,40.680779,15401
1203,10022908,K01586.01,CONFIRMED,0,0,0,0,6.991304520,135.4629100,2.15680,296.177280,46.999020,14940
1204,9932970,K01587.01,FALSE POSITIVE,0,1,0,0,52.971584000,159.0610900,3.46320,281.618870,46.814201,15700
1205,5617854,K01588.01,CONFIRMED,0,0,0,0,3.517494725,135.5467240,1.56390,291.152950,40.887489,14699
1206,4932442,K01665.01,CONFIRMED,0,0,0,0,6.933651670,137.0737500,4.60800,294.171080,40.055168,14042
1207,4932442,K01665.02,CANDIDATE,0,0,0,0,5.913939770,137.1718200,0.56200,294.171080,40.055168,14042
1208,5183357,K01669.01,CONFIRMED,0,0,0,0,61.037359100,175.1767100,8.37800,290.668520,40.397720,14171
1209,5269467,K01672.01,CONFIRMED,0,0,0,0,33.867778300,137.5153200,3.72000,290.106540,40.490662,15810
1210,5360920,K01675.01,CANDIDATE,0,0,0,0,14.623996210,144.4552700,2.19300,291.337190,40.558201,15789
1211,7672940,K01463.01,FALSE POSITIVE,1,0,0,0,1064.268095600,144.0860720,11.55210,288.258640,43.376465,12328
1212,7838655,K01464.01,FALSE POSITIVE,0,0,1,1,2.113202658,356.3283200,3.52340,296.917240,43.517529,15465
1213,11702948,K01465.01,FALSE POSITIVE,0,1,0,0,9.771462706,135.5848990,1.76700,286.149380,49.867512,14245
1214,9512981,K01466.01,CANDIDATE,0,0,0,0,281.562888900,357.9965710,8.85300,284.849880,46.138950,15962
1215,7770450,K01467.01,FALSE POSITIVE,0,1,1,1,1.157808038,354.7448800,3.67050,297.174290,43.479099,15837
1216,11455491,K00178.01,FALSE POSITIVE,0,1,1,1,6.142814980,135.1616900,4.62400,292.031490,49.388618,13450
1217,11764462,K01531.01,CONFIRMED,0,0,0,0,5.699195920,136.5873800,2.39060,292.584440,49.923161,13069
1218,11656246,K01532.01,CONFIRMED,0,0,0,0,18.114738130,147.4904000,5.27060,288.661560,49.737209,12841
1219,7808587,K01533.01,CONFIRMED,0,0,0,0,6.241457910,134.8889200,3.09980,286.271760,43.595230,13939
1220,4741126,K01534.01,CONFIRMED,0,0,0,0,20.422244700,146.9837000,6.22000,290.090820,39.816990,13470
1221,5301750,K01589.01,CONFIRMED,0,0,0,0,8.725854780,138.7683800,4.47300,298.252040,40.496078,14764
1222,5301750,K01589.02,CONFIRMED,0,0,0,0,12.882913950,135.1873600,5.67600,298.252040,40.496078,14764
1223,5301750,K01589.03,CONFIRMED,0,0,0,0,27.434597300,145.1232200,5.03800,298.252040,40.496078,14764
1224,5301750,K01589.04,CONFIRMED,0,0,0,0,4.224536310,135.4290800,3.12800,298.252040,40.496078,14764
1225,5301750,K01589.05,CONFIRMED,0,0,0,0,44.552026600,160.2938600,6.00000,298.252040,40.496078,14764
1226,5526717,K01677.01,CONFIRMED,0,0,0,0,52.069002000,178.1552500,3.00890,289.679350,40.700459,14279
1227,5972334,K00191.02,CANDIDATE,0,0,0,0,2.418406841,132.5055870,2.07440,295.287230,41.221958,14991
1228,5526717,K01677.02,CANDIDATE,0,0,0,0,8.511700880,131.7557438,2.90000,289.679350,40.700459,14279
1229,5530882,K01680.01,FALSE POSITIVE,0,0,1,1,5.082518800,132.9579200,3.32800,290.923160,40.771030,14445
1230,5531953,K01681.01,CANDIDATE,0,0,0,0,6.939103370,138.3392700,2.97700,291.285000,40.730049,15855
1231,6034945,K01683.01,CONFIRMED,0,0,0,0,9.115002690,133.9752300,4.55800,289.383510,41.392689,14630
1232,9851226,K01468.01,FALSE POSITIVE,0,1,1,1,8.480319420,135.8521700,7.29700,298.822540,46.650269,15262
1233,8692861,K00172.01,CONFIRMED,0,0,0,0,13.722368200,137.8408300,5.12310,293.260930,44.868889,13749
1234,7543649,K01469.01,FALSE POSITIVE,0,1,1,0,3.582076914,355.5150640,4.42280,296.078220,43.136940,15193
1235,9480310,K01470.01,CANDIDATE,0,0,0,0,15.434009960,363.2949400,4.25720,297.352330,46.095940,15703
1236,11858748,K01471.01,FALSE POSITIVE,0,0,1,1,1.780984316,177.8249000,2.17300,288.763180,50.174221,15516
1237,4741126,K01534.02,CONFIRMED,0,0,0,0,7.638460840,138.2455700,3.95700,290.090820,39.816990,13470
1238,11669125,K01535.01,CONFIRMED,0,0,0,0,70.698172400,188.5679500,6.63200,295.521210,49.738628,13046
1239,12159249,K01536.01,CONFIRMED,0,0,0,0,3.744436450,133.5599700,2.91910,291.467320,50.759480,12710
1240,9872292,K01537.01,CANDIDATE,0,0,0,0,10.191546780,136.6975500,6.16500,281.461730,46.789894,11740
1241,9963461,K01538.01,FALSE POSITIVE,0,1,0,0,10.581581895,183.0084580,6.66929,296.629790,46.880203,13936
1242,8081482,K01539.01,CANDIDATE,0,1,0,0,2.819453322,133.8701410,4.41270,284.664000,43.985020,14569
1243,5542466,K01590.01,CANDIDATE,0,0,0,0,12.890067280,201.2298900,3.55500,294.364870,40.720879,15674
1244,4178389,K00185.01,FALSE POSITIVE,0,1,0,0,23.210509958,134.3863780,3.09802,296.185240,39.262680,14228
1245,5542466,K01590.02,CANDIDATE,0,0,0,0,2.355745050,177.8882400,1.79600,294.364870,40.720879,15674
1246,5542466,K01590.03,CANDIDATE,0,0,0,0,4.746661280,134.6378400,2.09300,294.364870,40.720879,15674
1247,10028140,K01591.01,CANDIDATE,0,0,0,0,19.656393420,140.2993700,3.22600,297.739840,46.941910,15372
1248,6048024,K01684.01,FALSE POSITIVE,0,1,0,0,62.815844020,151.4769100,2.69010,293.534480,41.329899,12849
1249,6049190,K01685.01,CANDIDATE,0,0,0,0,70.468171000,189.1582200,6.65300,293.879880,41.393822,14811
1250,6149553,K01686.01,FALSE POSITIVE,1,0,0,0,56.867167920,157.2619128,4.23000,298.507260,41.479050,15886
1251,6198999,K01687.01,CONFIRMED,0,0,0,0,3.932460690,132.5543500,2.17630,289.920720,41.542831,15320
1252,6310636,K01688.01,CONFIRMED,0,0,0,0,0.921030497,132.0317100,2.60770,298.481110,41.615341,14542
1253,6616218,K01692.01,CONFIRMED,0,0,0,0,5.960400011,137.2651710,2.86170,294.674100,42.075581,12557
1254,7761545,K01472.01,CONFIRMED,0,0,0,0,85.351487500,161.0076080,6.75040,294.632390,43.400471,15061
1255,7499398,K01473.01,CANDIDATE,0,0,0,0,23.020284780,357.7861240,3.54400,280.360230,43.123680,15573
1256,12365184,K01474.01,CONFIRMED,0,0,0,0,69.726466390,196.0932430,3.71770,295.417880,51.184761,13005
1257,4770365,K01475.01,CANDIDATE,0,0,0,0,1.609321941,178.9417800,1.60670,297.430390,39.847839,15937
1258,4770365,K01475.02,CANDIDATE,0,0,0,0,9.512200460,185.4789300,2.94970,297.430390,39.847839,15937
1259,4770365,K01475.03,CANDIDATE,0,0,0,0,4.729411770,132.9387100,2.23400,297.430390,39.847839,15937
1260,10748390,K00003.01,CONFIRMED,0,0,0,0,4.887803076,124.8130808,2.36255,297.709350,48.080853,9174
1261,11804465,K00020.01,CONFIRMED,0,0,0,0,4.437962934,171.0091259,4.69813,286.243440,50.040379,13438
1262,9663113,K00179.01,CONFIRMED,0,0,0,0,20.740286450,142.8000300,10.39390,297.045410,46.328701,13955
1263,5649956,K01540.01,FALSE POSITIVE,0,1,0,0,1.207852845,178.2142000,3.58020,299.103270,40.849300,15559
1264,4840513,K01541.01,CANDIDATE,0,1,0,0,2.379282197,133.6513650,3.17290,293.195070,39.907280,15189
1265,5217586,K01592.01,FALSE POSITIVE,0,0,1,0,26.069251200,143.1254900,7.48700,298.902400,40.319530,14106
1266,5289854,K01593.01,CONFIRMED,0,0,0,0,9.695011460,182.4541300,2.75000,295.785160,40.439548,15809
1267,5289854,K01593.02,CONFIRMED,0,0,0,0,15.382539400,139.0764800,3.81500,295.785160,40.439548,15809
1268,9895709,K01594.01,FALSE POSITIVE,0,0,1,0,1.818939148,133.1229900,1.64400,293.872650,46.714951,15134
1269,10006581,K01595.01,CONFIRMED,0,0,0,0,40.109781700,142.0822700,5.20960,289.731690,46.953819,14904
1270,5972334,K00191.03,CANDIDATE,0,0,0,0,0.708621057,133.3656500,1.50410,295.287230,41.221958,14991
1271,6616218,K01692.02,CONFIRMED,0,0,0,0,2.461069620,133.3213800,2.18400,294.674100,42.075581,12557
1272,6696462,K01693.01,CANDIDATE,0,0,0,0,3.403743926,137.2325740,1.50170,293.259160,42.126629,14980
1273,7220429,K01700.01,CONFIRMED,0,0,0,0,8.037537960,139.3582000,2.91180,297.132630,42.768250,14471
1274,7222086,K01701.01,CANDIDATE,0,0,0,0,2.439025750,133.5847400,1.15980,297.519070,42.777061,11041
1275,12406749,K01476.01,CANDIDATE,0,0,0,0,56.358798700,222.3181900,6.92700,290.854130,51.222809,15792
1276,8692861,K00172.02,CONFIRMED,0,0,0,0,242.467406000,150.8582700,12.80800,293.260930,44.868889,13749
1277,7811397,K01477.01,CANDIDATE,0,0,0,0,169.497608500,228.9999700,7.77000,287.653960,43.505718,15917
1278,12403119,K01478.01,CONFIRMED,0,0,0,0,76.136222220,199.4762370,7.93930,288.848630,51.209049,12450
1279,9842890,K01479.01,FALSE POSITIVE,0,0,1,0,4.988387200,358.2335000,9.14200,296.438140,46.615360,15752
1280,8113154,K01542.01,FALSE POSITIVE,0,1,0,0,2.586878667,133.8170080,6.16140,296.877620,43.941631,12897
1281,5270698,K01543.01,FALSE POSITIVE,0,1,0,0,3.964333304,136.0295420,4.71360,290.447360,40.442890,14985
1282,5024450,K01544.01,FALSE POSITIVE,0,1,0,0,1.525924389,355.4795710,3.15998,295.320770,40.187359,15063
1283,5282049,K01545.01,CANDIDATE,0,1,0,0,5.910371418,360.2852478,3.88962,293.836880,40.410450,15169
1284,5475431,K01546.01,CANDIDATE,0,0,0,0,0.917568975,133.9324190,2.06540,298.513700,40.639622,14456
1285,10027323,K01596.01,CONFIRMED,0,0,0,0,5.923657470,134.6836100,2.63020,297.509860,46.961262,15157
1286,12019440,K00186.01,CONFIRMED,0,0,0,0,3.243259880,133.6690203,3.03318,294.996310,50.470058,14952
1287,5039228,K01597.01,CANDIDATE,0,0,0,0,7.796687810,134.4208100,4.66990,298.368840,40.173424,12681
1288,10004738,K01598.01,CONFIRMED,0,0,0,0,56.475806900,143.8112800,5.96100,288.839360,46.986740,14279
1289,10004738,K01598.02,CONFIRMED,0,0,0,0,92.874729400,145.9353500,7.47400,288.839360,46.986740,14279
1290,7304449,K01702.01,CONFIRMED,0,0,0,0,1.538180949,131.8228230,1.26350,297.729250,42.866920,15722
1291,7386827,K01704.01,CANDIDATE,0,0,0,0,10.418891500,137.7497100,3.00690,298.014430,42.957458,14860
1292,7522911,K01705.01,CANDIDATE,0,0,0,0,20.499876300,131.8206800,6.50100,290.326510,43.121830,15442
1293,7626370,K01706.01,CONFIRMED,0,0,0,0,1.921437488,131.8062040,1.90460,296.952060,43.271969,14131
1294,7703955,K01707.01,CONFIRMED,0,0,0,0,96.109323000,187.6990000,9.87700,298.023100,43.363522,15321
1295,7512982,K01480.01,CONFIRMED,0,0,0,0,20.381748020,142.3149900,3.79220,286.741880,43.190102,15887
1296,7512982,K01480.02,CANDIDATE,0,0,0,0,7.004478920,137.8990200,2.66900,286.741880,43.190102,15887
1297,9597806,K01481.01,CONFIRMED,0,0,0,0,5.101375725,357.4821700,2.59500,295.577270,46.254742,15455
1298,7812167,K01482.01,FALSE POSITIVE,0,1,1,1,17.794004900,365.3466600,4.09100,288.022710,43.548210,15378
1299,11760959,K01484.01,FALSE POSITIVE,0,0,1,0,3.470214010,356.0994300,2.28900,290.616790,49.957619,15305
1300,5283458,K01547.01,CANDIDATE,0,0,0,0,30.693955320,365.6652140,2.95120,294.200900,40.455959,15673
